"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043583","GO:0043583","ear development","77/5073","251/22841",0.00109218667674873,0.00578984937012966,0.0034773039741886,"Tshz1/Epha4/Atp2b2/Itga8/Rpgrip1l/Clic5/Tbx3/Bcl2/Prrx1/Six4/Cdkn1b/Igf1/Slitrk6/Rest/Gas1/Spry2/Maf/Rdh10/Bmp2/Fat4/Adam10/Ednra/Lin7a/Ror1/Pls1/Slc4a7/Frzb/Abr/Trip11/Ripor2/Alg10b/Prox1/Mapk1/Nipbl/Jag1/Fzd6/Pafah1b1/Myo6/Atp8b1/Cecr2/Insig2/Ifi204/Alms1/Wnt5a/Ttc8/Ttc39c/Bdnf/Frem2/Cdh1/Mks1/Lrig1/Mafb/Fgfr2/Ptpn11/Ift88/Fzd3/Shroom2/Vangl2/Notch1/Dvl3/Dicer1/Ece1/Wdr19/Chd7/Get1/Lrig3/Dll1/Myo3b/Mcoln3/Zeb1/Mycl/Foxi1/Plppr4/Kcnma1/Esrp1/Bcl2l11/Atg5",77
"GO:0006605","GO:0006605","protein targeting","84/5073","278/22841",0.00111089932954403,0.00587334037588537,0.00352744752500724,"Agk/Aqp11/Zdhhc24/Scarb2/Rab27a/Ap4b1/Glp1r/Sec61a2/Synj2bp/Pikfyve/Vps13c/Chm/Pex12/Tcaf2/Rtp3/Snx16/Adora1/Trak2/Erbin/Pex5l/Zfyve16/Grpel2/Dnajc19/Ssr3/Pex19/Ap1s3/Stxbp4/Vps37b/Exoc4/Edem1/M6pr/Arl6ip1/Gnptab/Dusp18/Bag4/Vps37a/Micall1/Mon1b/Zfand2a/Zdhhc21/Ogt/Ppp2r2b/Lrrk2/Man1a/Ywhag/Fbxw7/Prkaa1/Gcc2/Vps13a/Myo6/Vps13d/Zdhhc15/Macf1/Zdhhc23/Zdhhc20/Srp54c/Mipep/Actr3/Nup54/Pex3/Oga/C2cd5/4930550C14Rik/Lamp2/Pex7/Mfn2/Tram2/Ap4m1/Mlph/Get1/Pex13/Spcs3/Zfand6/Timm29/Slc1a1/Timm21/Tomm70a/Mtcl1/Zdhhc2/Ncoa4/Sgtb/Golga7/Tcaf1/Pan3",84
"GO:0090077","GO:0090077","foam cell differentiation","14/5073","28/22841",0.00112977928532763,0.00593389415925571,0.00356381529523839,"Hbp1/Cd36/Ep300/Ppara/Csf1/Pla2g3/Stat1/Itgb3/Abca5/Soat1/Itgav/Lpl/Mapk9/Ldah",14
"GO:0071456","GO:0071456","cellular response to hypoxia","38/5073","107/22841",0.00114539775892853,0.00599621824330155,0.00360124628372979,"Rtn4/Epha4/Cpeb2/Bcl2/Vegfa/Hif1a/Cpeb1/Hp1bp3/Kcnk2/Sirt1/Pten/Zfp36l1/Prkce/Ubqln1/Egln1/Ogt/Rora/Epas1/Bach1/Atf2/Ak4/Suv39h2/Tert/Pdk3/Vldlr/Rock2/Map2k1/Pik3cb/Gata6/Tigar/Nkx3-1/Notch1/Hif3a/Pdk1/Plk3/Egr1/Nfe2l2/Fndc1",38
"GO:0051647","GO:0051647","nucleus localization","17/5073","37/22841",0.00116146829096575,0.00602698336285608,0.00361972339179503,"Fbxw11/Dmd/Dock7/4932438A13Rik/Syne2/Sun1/Syne1/Pafah1b1/Cep120/Hook3/Cdc42bpa/Tacc1/Myh10/Clmn/Syne3/Cdc42/Tacc2",17
"GO:0007097","GO:0007097","nuclear migration","15/5073","31/22841",0.00116541793436954,0.00602698336285608,0.00361972339179503,"Fbxw11/Dock7/Syne2/Sun1/Syne1/Pafah1b1/Cep120/Hook3/Cdc42bpa/Tacc1/Myh10/Clmn/Syne3/Cdc42/Tacc2",15
"GO:0036314","GO:0036314","response to sterol","15/5073","31/22841",0.00116541793436954,0.00602698336285608,0.00361972339179503,"Ptch1/Smad2/Lrp6/Tgfbr2/Rora/Ces1g/Tgfbr1/Insig2/Ces1d/Gramd1c/Ces1f/Gramd1b/Ccr5/Gpld1/Smo",15
"GO:1900273","GO:1900273","positive regulation of long-term synaptic potentiation","15/5073","31/22841",0.00116541793436954,0.00602698336285608,0.00361972339179503,"Creb1/Cpeb3/Nptn/Igsf11/Fmr1/App/Kalrn/Stau1/Hnrnpk/Reln/Shank3/Mme/Eif2ak4/Zdhhc2/Adrb1",15
"GO:0031099","GO:0031099","regeneration","51/5073","154/22841",0.00117898578961636,0.00605927866431998,0.00363911950608902,"Rtn4/Epha4/Yap1/Cflar/Bcl2/Prrx1/Cdkn1b/Igf1/Xylt1/Stk24/Pten/Lrig2/Itpr1/Med1/Gja1/Ccnd1/Erbb4/Mtr/Igf1r/Matn2/Lifr/Ntrk3/Cxcl12/Ezh1/Inpp5f/Bcl9/Bdnf/Neo1/Braf/Adam17/Map2k1/Klf4/Adm/Ndel1/Dusp10/Ezh2/Spaar/Kremen1/Nrg1/Dhfr/D130043K22Rik/Nrep/Dicer1/Kpna1/Cdkn1a/Jak2/Akirin1/Klf5/Ulk1/Large1/Sulf2",51
"GO:0033194","GO:0033194","response to hydroperoxide","10/5073","17/22841",0.00118019429553792,0.00605927866431998,0.00363911950608902,"Trp53inp1/Sp1/Cd36/Oxr1/ND1/Cd38/Dapk1/Prkcd/Trpm2/Jak2",10
"GO:0046855","GO:0046855","inositol phosphate dephosphorylation","10/5073","17/22841",0.00118019429553792,0.00605927866431998,0.00363911950608902,"Impa1/Bpnt1/Inpp4b/Bpnt2/Pten/Synj1/Mtmr2/Mtmr7/Inpp5e/Synj2",10
"GO:0071696","GO:0071696","ectodermal placode development","10/5073","17/22841",0.00118019429553792,0.00605927866431998,0.00363911950608902,"Tbx3/Pou2f1/Six4/Nrp1/Lrp6/Frs2/Prox1/Ctnnb1/Eda/Hdac2",10
"GO:0001756","GO:0001756","somitogenesis","29/5073","76/22841",0.0011924394884966,0.00611723371626829,0.00367392651393691,"Abi1/Sfrp1/Kdm6a/Mib1/Atm/Zeb2/Xrcc2/Lhx1/Lrp6/Ep300/Epb41l5/Sfrp2/Sema3c/Wnt5a/Plxna2/Bmpr1a/Nckap1/Nrarp/Tmed2/Crb2/Nkx3-1/Notch1/Axin2/Smad3/Smad4/Dll1/Aldh1a2/Prkdc/Pofut1",29
"GO:0014842","GO:0014842","regulation of skeletal muscle satellite cell proliferation","8/5073","12/22841",0.00121786088819087,0.00618781245937731,0.00371631513723553,"Angpt1/Cflar/Stat3/Ephb1/Paxbp1/Fgf2/Jak2/Akirin1",8
"GO:0042762","GO:0042762","regulation of sulfur metabolic process","8/5073","12/22841",0.00121786088819087,0.00618781245937731,0.00371631513723553,"Abcb7/Sp1/Pdk3/Pdk4/Eif2ak3/Comt/Pdk1/Nfe2l2",8
"GO:0048312","GO:0048312","intracellular distribution of mitochondria","8/5073","12/22841",0.00121786088819087,0.00618781245937731,0.00371631513723553,"Armc1/Dnm1l/Ogt/Lrrk2/Opa1/Cluh/Mfn2/Synj2",8
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","26/5073","66/22841",0.00121878221000564,0.00618781245937731,0.00371631513723553,"Rtn4/Met/Btbd7/Six4/Sfrp1/Vegfa/Lgr4/Lhx1/Etv5/Snai2/Pdgfra/Lrrk2/Ctnnb1/Mecp2/Wnt5a/Hnrnpk/Sulf1/Cdh1/Ar/Esr1/Fgfr2/Ntn4/Map3k13/Agtr1a/Smo/Sall1",26
"GO:0043550","GO:0043550","regulation of lipid kinase activity","22/5073","53/22841",0.0012671171993273,0.00640269813288544,0.0038453725200305,"Pik3r1/Irs1/Rbl1/Rbl2/Atg14/Nrbf2/Pdgfra/App/Rb1/Dab2ip/Fgf2/Flt1/Vav3/Lyn/Rubcn/Pdgfb/Nod2/Cdc42/Pip4k2a/Pip4k2c/Sh3glb1/Tek",22
"GO:0001570","GO:0001570","vasculogenesis","35/5073","97/22841",0.00127916610334312,0.00643306823962962,0.00386361238882966,"Angpt1/Rtn4/Yap1/Spred1/Pbrm1/Qk/Foxm1/Itgb8/Nrp1/Cav1/Zfp36l1/Amot/Wt1/Rin2/Sgpl1/Kdr/Heg1/Tgfbr2/Paxip1/Tiparp/Ctnnb1/Fbxw7/Zmiz1/Fzd4/Rapgef2/Emp2/Tgfbr3/Adm/Fgfr2/Wars2/Notch1/Myo1e/Gjc1/Smo/Tek",35
"GO:0032465","GO:0032465","regulation of cytokinesis","35/5073","97/22841",0.00127916610334312,0.00643306823962962,0.00386361238882966,"Kif20b/Klhl9/Ect2/Cspp1/Klhl13/Cdc14a/Prkce/Plk4/Kif3b/Brca2/Cdc14b/Kif13a/Igf1r/Birc6/Map10/Map9/Rab11fip3/Pkn2/Chmp4c/Bbs4/Rhoa/Ccp110/Ahctf1/Klhl21/Prpf40a/Flcn/Zfyve26/Myo19/Cdc42/Cit/Prc1/Plk3/Uvrag/Plk2/Sh3glb1",35
"GO:0048678","GO:0048678","response to axon injury","28/5073","73/22841",0.00131006098375751,0.00657292763593249,0.00394761002046074,"Rtn4/Epha4/Bcl2/Xylt1/Stk24/Pten/Lrig2/Mtr/Igf1r/Matn2/Ntrk3/Inpp5f/Neo1/Braf/Adam17/Map2k1/Klf4/Ndel1/Fgf2/Kremen1/Nrg1/Dhfr/D130043K22Rik/Nrep/Jak2/Dpysl3/Slc1a1/Flrt3",28
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","50/5073","151/22841",0.00131315107128849,0.00658326403739295,0.00395381792114685,"Fbxl3/Nabp1/Chfr/Rrm2b/Plcb1/Mbd4/Pbx1/Atm/Lats1/Hus1/Rad21/Foxm1/Pkia/Ccny/Zfp830/Ccna2/Ccnd1/Vps4b/Taok1/Paxip1/Mecp2/Fbxl7/App/Bach1/Chmp4c/Camk2d/Hacd1/Cdk14/Skp2/Rad51c/Trim39/Lmnb1/Ccng1/Fbxl12/Taf2/Chek2/Rad17/Fbxo5/Fbxl17/Fhl1/Brd4/Usp47/Cdkn1a/Cdk2/Akap8/Mre11a/Ppm1d/Sin3a/Foxn3/Fbxl21",50
"GO:0007164","GO:0007164","establishment of tissue polarity","25/5073","63/22841",0.00132805291337538,0.00664754441839895,0.00399242383471131,"Rpgrip1l/Fzd1/Sfrp1/Znrf3/Fat4/Lrp6/Erbb4/Exoc5/Fzd6/Sfrp2/Pafah1b1/Alms1/Wnt5a/Abl2/Ankrd6/Ttc8/Dact1/Mks1/Pkhd1/Mllt3/Intu/Fzd3/Wnt9b/Vangl2/Dvl3",25
"GO:1902743","GO:1902743","regulation of lamellipodium organization","21/5073","50/22841",0.00135557582541835,0.00676940677818289,0.00406561269350389,"Pik3r1/Atp7a/Actr2/Twf1/Abi2/Rreb1/Kank1/Carmil1/Wasf2/Cyfip1/Hrg/Fer/Nckap1/Plce1/Actr3/Slit2/Cd44/Akirin1/Enpp2/Cdc42/Was",21
"GO:0043116","GO:0043116","negative regulation of vascular permeability","11/5073","20/22841",0.00142236144260308,0.00704785607838672,0.00423284551707338,"Angpt1/Pde3a/Sh3gl2/Nr3c1/Vegfa/Fermt2/Amot/Akap12/Adm/Slit2/Arhgap35",11
"GO:2000404","GO:2000404","regulation of T cell migration","20/5073","47/22841",0.00144309048902414,0.00713936696933147,0.00428780570073643,"Crk/Cd200/Lrch1/Adam10/Wnk1/Itga4/Ripor2/Med23/Crkl/App/Itgb3/Cxcl12/Wnt5a/Rhoa/Stk39/Spn/Adam17/Ccr2/Cd99l2/Oxsr1",20
"GO:0045088","GO:0045088","regulation of innate immune response","73/5073","238/22841",0.00145177142489019,0.007163878964729,0.00430252726835628,"Akirin2/Lsm14a/Ythdf3/Crk/Dnaja3/Serpinb9/Syk/Nlrc4/Dcst1/Rasgrp1/Ifi208/Med1/Ifi203/Gbp5/Polr3g/Appl1/Nlrc5/Trim30d/Tbk1/Parp14/Ifi209/Trim12c/Appl2/Tirap/Ifi207/Mettl3/Ap1g1/Stat5b/Tlr4/Ifi204/Wnt5a/Adar/Cadm1/Trim56/Irak3/Lrp8/Polr3f/Trim21/Parp9/Tnfaip3/Dpp4/Stat5a/Dusp10/Dhx58/Cfh/Samhd1/Usp27x/Myo1f/Trim5/Oas1g/Smpdl3b/Lamp1/Mndal/Cnot7/Nod2/Casp8/Pspc1/Riok3/Masp1/Tomm70a/Zbp1/Atg12/Ifi205/Nfe2l2/Ptpn2/Igtp/Prkdc/Plscr1/Tap1/Trim30a/Sin3a/Casp6/Atg5",73
"GO:0031623","GO:0031623","receptor internalization","46/5073","137/22841",0.0014536218737881,0.007163878964729,0.00430252726835628,"Angpt1/Rab31/Calcrl/Grk3/Sh3gl2/Tfrc/Synj2bp/Rab5a/Vegfa/Magi2/Syk/Atad1/Ache/Cav1/Cd36/Egf/Fmr1/Usp46/Synj1/Efnb2/Picalm/Scyl2/Mtmr2/Itgb1/App/Myo6/Itgb3/Ppp3r1/Atxn2/Sdcbp/Itgb2/Cacng7/Numb/Ophn1/Insr/Lilrb4a/Adm/Napb/Sfrp4/Nrg1/Htr1b/Lmbrd1/Nsf/Dnm3/Ulk1/Ezr",46
"GO:0042303","GO:0042303","molting cycle","46/5073","137/22841",0.0014536218737881,0.007163878964729,0.00430252726835628,"Apcdd1/Trps1/Sav1/Bcl2/Atp7a/Clock/Lgr4/Acvr1b/Myo5a/Pum2/Apc/Mysm1/Igfbp5/Sos1/Nipbl/Zdhhc21/Lamc1/Ctnnb1/Fermt1/Fzd6/Runx1/Gorab/Wnt5a/Tert/Nom1/Ldb2/Arntl/Lrig1/Intu/Mpzl3/Fgfr2/Edaradd/Fzd3/Mreg/Vangl2/Notch1/Nf1/Dicer1/Smad4/Lrp4/Eda/Zmpste24/Ext1/Ctsl/Hdac2/Smo",46
"GO:0042633","GO:0042633","hair cycle","46/5073","137/22841",0.0014536218737881,0.007163878964729,0.00430252726835628,"Apcdd1/Trps1/Sav1/Bcl2/Atp7a/Clock/Lgr4/Acvr1b/Myo5a/Pum2/Apc/Mysm1/Igfbp5/Sos1/Nipbl/Zdhhc21/Lamc1/Ctnnb1/Fermt1/Fzd6/Runx1/Gorab/Wnt5a/Tert/Nom1/Ldb2/Arntl/Lrig1/Intu/Mpzl3/Fgfr2/Edaradd/Fzd3/Mreg/Vangl2/Notch1/Nf1/Dicer1/Smad4/Lrp4/Eda/Zmpste24/Ext1/Ctsl/Hdac2/Smo",46
"GO:0050919","GO:0050919","negative chemotaxis","19/5073","44/22841",0.00152718082570082,0.00748599680818991,0.00449598681896262,"Lgr4/Robo1/Sema7a/Sema6d/Sema3d/Sema4b/Nrp2/Unc5c/Robo2/Sema3c/Itgb3/Plxna4/Wnt5a/Rhoa/Slit3/Itgav/Slit2/Plxna3/Nrg1",19
"GO:0007517","GO:0007517","muscle organ development","105/5073","363/22841",0.00154917089817147,0.00758215955674737,0.00455374084438734,"Angpt1/Met/Cflar/Creb1/Mtss1/Homer1/Bcl2/Nras/Six4/Ccnt2/Fzd1/Nr1d2/Lemd3/Dmd/Sgcb/Sirt1/Tsc22d3/Bmp2/Serp1/Med1/Cav1/Gja1/Lrp6/Ednra/Ep300/Foxk1/Mylk/Nr2f2/Wt1/Ripor2/Dag1/Kmt5b/Mtm1/Prox1/Egln1/Heg1/Arid5b/Cfl2/Ddx17/Foxn2/Chd2/Med20/Ctnnb1/Rbfox1/Prkaa1/Zbtb18/S1pr1/Maff/Gpcpd1/Cav2/Tgfbr1/Zfp609/Wnt5a/Skil/Btg2/Cd164/Rhoa/Rb1/Ephb1/Mbnl1/Zfhx3/Dsp/Bcl9/Bmpr1a/Bdnf/Ddx5/Mef2c/Smad7/Arntl/Mef2d/Tgfbr3/Etv1/Nln/Erbb3/Rps6kb1/Paxbp1/Ube4b/Fgfr2/Mrtfb/Nrg1/Vangl2/Flnb/Notch1/Plagl1/Nf1/Tcf7l2/Smad3/Nfatc3/Sfmbt1/Ski/Chd7/Adarb1/Smad4/Fhl1/Dll1/Myorg/Akirin1/Klf5/Boc/Large1/Hmgcr/Egr1/Smo/Foxp1/Pmp22",105
"GO:0071577","GO:0071577","zinc ion transmembrane transport","12/5073","23/22841",0.00159038497437523,0.00770501562088903,0.0046275265083628,"Slc39a11/Pik3c2a/Slc39a1/Slc30a2/Slc39a10/Slc39a14/Slc30a1/Slc30a4/Slc39a6/Trpm2/Slc1a1/Slc39a8",12
"GO:2000772","GO:2000772","regulation of cellular senescence","18/5073","41/22841",0.00160455450383554,0.00775231473054935,0.00465593370369433,"Rbl1/Sirt1/Map3k3/Pawr/Nek4/Tert/Cdk6/Bmpr1a/Arntl/Kras/Pnpt1/Nampt/Akt3/Eef1e1/Fbxo5/Zmpste24/Plk2/Prkdc",18
"GO:0002683","GO:0002683","negative regulation of immune system process","126/5073","447/22841",0.00163747120353998,0.00790537457177307,0.00474785934115941,"Il33/Elf1/Angpt1/Inpp4b/Parp3/Peli1/Ildr2/Pik3r1/Ppp3cb/Cd55/Ahr/Plcb1/Igf1/Ythdf3/Crk/Sfrp1/Dnaja3/Serpinb9/Atm/Ubash3b/Adora1/Cbfb/Hoxa7/Zfp608/Dcst1/Cd200/Lrch1/Cd47/Tsc22d3/Pawr/Fgl2/Appl1/Thbs1/Itch/Prkar1a/Abr/Nlrc5/Wasl/Pde5a/Cul4a/Ptprc/Ripor2/Cyld/Dlg1/Cd46/Parp14/Cd274/Gpr137b/Dlg5/Rc3h2/Kitl/Ctnnb1/Dusp3/Pag1/Cnr2/Fbxw7/Ifi207/Adgrf5/Rc3h1/Ndfip1/Mettl3/Zc3h12d/Runx1/Cxcl12/Ifi204/Ptger4/Adar/Prdm1/Tjp2/Marchf7/Irak3/Socs5/Cdk6/Fer/Tnfrsf21/Trim21/Spn/Tnfaip3/Axl/Dpp4/Twsg1/Inpp5d/Ccr2/Smad7/Ptpn22/Mafb/Enpp3/Lilrb4a/Mertk/Stat5a/Nckap1l/Tob2/Slit2/Dusp10/Dhx58/Socs6/Nrarp/Ccl28/Prdm16/Dusp1/Samhd1/Olfm4/Fstl3/Zfp35/Trib1/Lyn/Nf1/Oas1g/Smpdl3b/Cblb/Cnot7/Dusp22/Nod2/Cd44/Pibf1/Masp1/Flt3/Nr1d1/Atg12/Fcgr2b/Ptpn2/Prkdc/Ezr/Tap1/Pias3/Atg5",126
"GO:0010042","GO:0010042","response to manganese ion","7/5073","10/22841",0.00167351448595433,0.00802483465432866,0.00481960542525799,"Fibin/Ireb2/Adam9/Atp7a/Slc11a2/Lrrk2/D2hgdh",7
"GO:0010721","GO:0010721","negative regulation of cell development","64/5073","205/22841",0.00170279834570472,0.00811049703855782,0.00487105307615117,"Rtn4/Rnf6/Igf1/Vegfa/Syngap1/Rest/Trak2/Ttpa/Ap1ar/Sema7a/Pten/Nrp1/Sema6d/Sema3d/Gsk3b/Rufy3/Frzb/Ulk2/Kdm4a/Sema4b/Mbd1/Kank1/Spg20/Appl2/Cftr/Epha7/Ctnnb1/Mecp2/Fbxw7/Ntrk3/Sema3c/Wnt5a/Tjp2/Actn4/Map2/Tert/Rapgef2/Hook3/Bmpr1a/Bdnf/Sema5a/Ednrb/Actr3/Dab1/Slit2/Dusp10/Plxna3/Mfn2/Notch1/D130043K22Rik/Nf1/Dicer1/Dip2b/Ccr5/Ski/Efna5/Lrp4/Cit/Grb14/Ulk1/Nr1d1/Ywhah/Ctnna1/Cdkl3",64
"GO:0070542","GO:0070542","response to fatty acid","16/5073","35/22841",0.00172071725161861,0.00817756481215326,0.00491133305940368,"Irs1/Plcb1/Nr1h4/Cd36/Scd2/Ildr1/Tlr4/Pdk3/Foxo3/Kcnk4/Pdk4/Lpl/Aacs/Pid1/Foxo1/Foxp1",16
"GO:0098739","GO:0098739","import across plasma membrane","60/5073","190/22841",0.00172559447838021,0.00819465074725582,0.00492159463725084,"Slc12a1/Kcnj5/Slc12a6/Slc12a2/Slc7a2/Slc31a1/Kcnd3/Ace2/Slc47a1/Slc39a10/Pawr/Cd36/Slc8a1/Wnk1/Thbs1/Slc39a14/Steap2/Arl6ip1/Dlg1/Slc36a1/Slc16a2/Slc1a4/Atp1b1/Slc30a1/Slc11a2/Slc7a8/Slc9a6/Itgb1/Kcnj15/Slc9a3/Cacna1c/Abcc9/Irs2/Slc1a2/Slc39a6/Slc6a20b/Slc12a5/Cln8/Cacna1d/Trpv5/Slc6a9/Rgs4/Slc6a6/Prkcd/Kcnj16/Kcnj2/Lrrc8c/Per2/Slc9a2/Trpm2/Wnk2/Acsl1/Slc22a2/Abcc1/Slc7a1/Slc1a1/Slc9a9/Slc39a8/Agtr1a/Adrb1",60
"GO:0060831","GO:0060831","smoothened signaling pathway involved in dorsal/ventral neural tube patterning","9/5073","15/22841",0.00173769864921645,0.00821335330049477,0.00493282713373698,"Tbc1d32/Ptch1/Prkacb/Traf3ip1/Gorab/Mks1/Tulp3/Wdr19/Prkaca",9
"GO:2000095","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","9/5073","15/22841",0.00173769864921645,0.00821335330049477,0.00493282713373698,"Sfrp1/Znrf3/Lrp6/Sfrp2/Abl2/Ankrd6/Dact1/Mks1/Mllt3",9
"GO:0034260","GO:0034260","negative regulation of GTPase activity","15/5073","32/22841",0.00174698784037965,0.00821688467675254,0.00493494802979325,"Tsc1/Rdx/Spry2/Lrch1/Amot/Wnk1/Arfgef1/Rgn/Lrrk2/Bbs4/Ttc8/Dab2ip/Spry1/Rrp1b/Tmed2",15
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","50/5073","153/22841",0.00180302919909471,0.00846179342188941,0.00508203685686561,"Pank2/Irs1/Pptc7/Gk/Pla2g4a/Elovl5/Lpgat1/Ppargc1a/Rest/Sirt1/Rdh10/Bmp2/Nr1h4/Cav1/Prkce/Rgn/Ppara/Apc/Acsl4/Prox1/Erlin2/Appl2/Avpr1a/Abcd2/Pla2g3/Ankrd26/Ces1g/Insig2/Ncor1/Etfbkmt/Irs2/Ces1d/Pdk3/Pdk4/Eif2ak3/Mfsd2a/Atp2b4/Ces1f/Cpt1a/Mapk9/Erlin1/Acadl/Comt/Pdk1/Dkk3/H6pd/Pibf1/Nr1d1/Egr1/Kcnma1",50
"GO:0097352","GO:0097352","autophagosome maturation","21/5073","51/22841",0.00182781043363522,0.00857180065428931,0.00514810568905097,"Snapin/Smcr8/Lix1/Epg5/Atg14/Ubqln1/Chmp4c/Fyco1/Mfsd8/Tmem39a/Snap29/Lamp2/Vps33a/Rubcn/2610002M06Rik/Atg12/Uvrag/Igtp/Vmp1/Atg5/Chmp2b",21
"GO:0021700","GO:0021700","developmental maturation","102/5073","353/22841",0.00185606964006266,0.00867885672222424,0.00521240209241022,"Pde3a/B4galt5/Dld/Asxl2/Chrdl1/Mbtps2/Bcl2/Plcb1/Igf1/Xylt1/Clcn3/Snapin/Tut4/Vegfa/Hif1a/Gnaq/Runx2/Cbfb/Ift80/Pten/Brd1/Fem1b/Bmp2/Fat4/Reck/Gja1/Gsk3b/Ednra/Myo5a/Zbtb16/Erbb4/Dag1/Rab32/Picalm/Kdr/Atp6ap2/Brca2/Tut7/Cftr/Lrrk2/Epas1/Ctnnb1/Mecp2/Opa1/Fermt1/Rere/Pla2g3/App/S1pr1/Snx10/Ap1g1/Zdhhc15/Runx1/Ankrd27/Wnt5a/Rfx3/Catsper2/Neurog2/Abl2/Ankrd17/Rhoa/Rb1/Fzd5/B4galt6/Tdrd5/Foxo3/Slc26a6/Hnrnpk/Dab2ip/Nom1/Reln/Tdrd7/Ednrb/Abhd2/Irx5/Tfcp2l1/Ano6/Mreg/Notch1/Nf1/Fbxo5/Bloc1s3/Unc13c/Ntn4/Unc13b/Pdgfb/Ext1/Bloc1s6/Flvcr1/Aldh1a2/Map3k13/Grb14/Ctsl/Zdhhc2/Grip2/Ptbp3/Kcnma1/Arcn1/Cdh5/Pmp22/L3mbtl3/Prkaca",102
"GO:0033157","GO:0033157","regulation of intracellular protein transport","69/5073","225/22841",0.0019314662213354,0.00897885969947338,0.00539257975824706,"Angpt1/Ctdspl2/Kif20b/Pik3r1/Tmem30a/Ect2/Kif5b/Tcaf2/Wipf1/Pkia/Gsk3b/Xpo1/Cd36/Edem1/Rufy3/Epm2a/Nupl1/Pmaip1/Arhgap44/Gbp4/Xpo4/Bag4/Mapk1/Ogt/Uhmk1/Asph/Lrrk2/Fermt1/Fbxw7/Prkaa1/Gcc2/Septin8/Tmem30b/Mdfic/Ptpn14/Cep290/Ice1/Rab23/Cdh1/Ptpn22/Actr3/Nup54/Ndel1/C2cd5/4930550C14Rik/Ptpn11/Zfand1/Prkcd/Tardbp/Mdm2/Nf1/Tcf7l2/Ube2j1/Jak2/Ppm1a/Cdc42/Slc1a1/Ubr5/Mtcl1/Zdhhc2/Plk3/Dnajc27/Sp100/Smo/Sh3glb1/Tek/Prkaca/Tcaf1/Efcab7",69
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","84/5073","283/22841",0.00196268223200051,0.00910718046868702,0.00546964744899901,"Cpeb4/Angpt1/Nr3c1/Glp1r/Bcl2/Atp7a/Xiap/Six4/Pdpk1/Bace1/Vegfa/Ralbp1/Hif1a/Atm/Adnp/Syngap1/Ppargc1a/Sirt1/F2r/Nrp1/Hipk2/Srpk2/Xrcc2/Pawr/Gsk3b/Fmr1/Bhlhb9/Pmaip1/Prkci/Kdr/Tfap2b/Pcdhgc3/Oxr1/Il6st/Ppp2r2b/Lig4/Epha7/Ctnnb1/Mecp2/Rock1/Fbxw7/Pla2g3/App/Atf2/Pik3ca/Casp2/Casp9/Btg2/Rhoa/Tert/Foxo3/Ppt1/Bdnf/Mef2c/Axl/Htt/Braf/Kras/Mapk8/Erbb3/Dnajc5/Gclm/Tox3/Esr1/Agrn/Trim2/Ntrk1/Parp1/Retreg1/Unc5b/Nf1/Amigo2/Map2k4/Jak2/Kdm2b/Cdc42/Slc1a1/Gclc/Prdx3/Egr1/Kcnma1/Smo/Bcl2l11/Casp6",84
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","48/5073","147/22841",0.00223789800587446,0.0101475783870833,0.0060944961428254,"Hsd11b1/Taco1/Irs1/Sorbs1/Atp7a/Igf1/Gfpt1/Hif1a/Zbtb20/Entpd5/Ppargc1a/P2rx7/Slc4a4/Dyrk2/Pask/Cd36/Myo5a/Ep300/Ppara/Epm2aip1/Stat3/Ogt/Prkaa2/Prkaa1/App/Grb10/Ak4/Pik3ca/Ncor1/Ppp1cb/Etfbkmt/Irs2/Rhoa/Il10rb/Insr/Pnpt1/Pde12/Ppp1r3e/Prdm16/Flcn/Tigar/Mfn2/Ifnlr1/Prxl2c/Oas1g/Ifnar1/Gapdhs/Prkaca",48
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","22/5073","55/22841",0.00224002395246787,0.0101475783870833,0.0060944961428254,"Dsc2/Cxadr/Fga/Cd200/Perp/Wnk1/Itga4/Ptprc/Dsg2/Gcnt2/Itgb2l/Itgb1/Itgb3/Itgb2/Itgax/Dsp/Tnfaip3/Klf4/Itgav/Vcam1/Myadm/Cd44",22
"GO:0097320","GO:0097320","plasma membrane tubulation","11/5073","21/22841",0.00239077830232459,0.010754296205812,0.00645888252792902,"Cavin2/Sh3gl2/Fnbp1l/Wasl/Micall1/Snx9/Snx18/Atp10a/Asap1/Ehd2/Sh3glb1",11
"GO:0031663","GO:0031663","lipopolysaccharide-mediated signaling pathway","24/5073","62/22841",0.00243788244914699,0.0109200733111055,0.0065584459794483,"Cd55/Nr2c2/Tut4/Bcl10/Sash1/Malt1/Prkce/Trim30d/Mapk1/Trim12c/Mtdh/Stat1/Tlr4/Prdm1/Tnfaip3/Prkca/Ptpn22/Irak1/Cd180/Trib1/Lyn/Trim5/Irak2/Trim30a",24
